daily_screen_time,num_app_switches,sleep_hours,notification_count,social_media_time_min,focus_score,mood_score,anxiety_level,digital_wellbeing_score,dopamine_index,focus_efficiency,sleep_deficit,cluster,cluster_label
8.93,72,5.64,30,131.49,76.43,83.24,10.0,25.07,233.49,8.55879059254661,2.3600000000000003,0,High-Screen Low-Sleep
11.42,91,7.32,53,270.07,76.58,76.97,10.0,27.36,414.07,6.7057793339136795,0.6799999999999997,3,Balanced Users
5.89,39,5.62,18,103.05,88.52,80.99,10.0,31.88,160.05,15.028862476226,2.38,2,Anxious Overloaded
4.26,40,6.76,12,113.19,87.53,79.82,10.0,31.48,165.19,20.546948351984284,1.2400000000000002,2,Anxious Overloaded
6.82,51,6.55,11,84.19,74.18,80.79,10.0,24.83,146.19,10.876832842979937,1.4500000000000002,0,High-Screen Low-Sleep
12.16,99,5.72,65,282.13,65.83,64.29,10.0,11.82,446.13,5.413651315344272,2.2800000000000002,3,Balanced Users
5.39,35,9.07,8,76.91,88.9,85.75,10.0,47.73,119.91,16.493506490446475,-1.0700000000000003,2,Anxious Overloaded
10.28,76,7.26,48,237.77,84.31,85.41,10.0,32.63,361.77,8.201361866906483,0.7400000000000002,3,Balanced Users
10.36,90,4.07,48,217.89,60.44,71.35,10.0,15.05,355.89,5.8339768334137085,3.9299999999999997,3,Balanced Users
5.89,45,6.72,12,95.13,87.67,82.12,10.0,32.6,152.13,14.884550082362557,1.2800000000000002,2,Anxious Overloaded
8.14,72,5.71,32,158.69,76.04,74.99,10.0,29.55,262.69,9.341523340375733,2.29,0,High-Screen Low-Sleep
6.24,40,5.55,26,134.25,78.1,77.78,10.0,28.56,200.25,12.516025639019865,2.45,0,High-Screen Low-Sleep
6.59,57,6.36,45,155.98,75.33,75.43,10.0,27.82,257.98,11.430955992195607,1.6399999999999997,0,High-Screen Low-Sleep
5.84,43,7.11,28,181.86,86.29,87.84,10.0,36.61,252.86,14.775684928976768,0.8899999999999997,1,Healthy & Focused
4.97,43,7.54,16,57.45,88.41,88.76,10.0,44.74,116.45,17.788732390786976,0.45999999999999996,2,Anxious Overloaded
5.7,45,5.06,32,168.25,83.58,74.29,10.0,24.91,245.25,14.663157892164357,2.9400000000000004,0,High-Screen Low-Sleep
4.55,28,6.1,23,98.73,83.03,83.04,10.0,30.0,149.73000000000002,18.24835164434102,1.9000000000000004,2,Anxious Overloaded
7.07,57,5.93,26,121.47,74.72,82.52,10.0,28.64,204.47,10.568599715619717,2.0700000000000003,0,High-Screen Low-Sleep
5.46,54,5.72,11,74.75,72.72,83.4,10.0,29.24,139.75,13.318681316242,2.2800000000000002,0,High-Screen Low-Sleep
7.47,62,8.62,31,151.15,86.4,76.25,10.0,46.82,244.15,11.566265058692602,-0.6199999999999992,1,Healthy & Focused
3.89,30,6.99,12,109.3,88.31,87.18,10.0,42.18,151.3,22.701799480025244,1.0099999999999998,2,Anxious Overloaded
7.66,66,4.99,34,157.07,69.82,74.51,10.0,20.43,257.07,9.114882505337482,3.01,0,High-Screen Low-Sleep
8.67,70,7.6,46,227.34,75.18,79.62,10.0,26.88,343.34000000000003,8.671280275816462,0.40000000000000036,3,Balanced Users
3.01,25,9.05,7,19.73,89.73,100.0,10.0,45.48,51.730000000000004,29.81063121933202,-1.0500000000000007,2,Anxious Overloaded
7.75,56,7.74,37,162.35,72.57,84.28,10.0,29.58,255.35,9.363870966533693,0.2599999999999998,1,Healthy & Focused
4.58,41,5.92,22,107.1,77.01,69.03,10.0,33.1,170.1,16.814410476678077,2.08,0,High-Screen Low-Sleep
10.35,78,8.02,44,243.85,73.29,88.93,10.0,34.7,365.85,7.081159419605686,-0.019999999999999574,3,Balanced Users
7.84,69,5.65,26,151.98,71.93,72.04,10.0,24.33,246.98,9.174744896788937,2.3499999999999996,0,High-Screen Low-Sleep
5.59,44,7.03,13,39.26,74.75,78.39,10.0,32.32,96.25999999999999,13.37209302086367,0.9699999999999998,2,Anxious Overloaded
6.89,50,7.43,37,150.63,91.2,80.69,10.0,36.39,237.63,13.23657474408758,0.5700000000000003,1,Healthy & Focused
8.12,69,5.39,35,183.55,80.8,84.8,10.0,25.48,287.55,9.950738915030698,2.6100000000000003,3,Balanced Users
7.15,55,6.43,32,162.32,74.66,84.02,10.0,35.19,249.32,10.441958040497628,1.5700000000000003,0,High-Screen Low-Sleep
5.16,39,5.27,21,76.2,82.31,80.81,10.0,29.98,136.2,15.951550384505513,2.7300000000000004,0,High-Screen Low-Sleep
4.17,35,5.0,34,123.4,77.57,78.65,10.0,27.89,192.4,18.601918460766925,3.0,0,High-Screen Low-Sleep
5.19,31,4.78,21,118.63,76.44,82.43,10.0,24.77,170.63,14.728323696584136,3.2199999999999998,0,High-Screen Low-Sleep
5.53,38,5.97,21,100.98,74.21,85.1,10.0,29.09,159.98000000000002,13.419529834824676,2.0300000000000002,0,High-Screen Low-Sleep
9.47,80,6.66,42,196.47,77.99,82.51,10.0,30.11,318.47,8.235480463755492,1.3399999999999999,3,Balanced Users
9.18,72,8.23,39,203.27,84.55,81.26,10.0,29.51,314.27,9.210239650412827,-0.23000000000000043,1,Healthy & Focused
8.22,63,4.78,27,157.97,86.06,80.63,10.0,28.66,247.97,10.46958637342219,3.2199999999999998,0,High-Screen Low-Sleep
4.82,31,7.9,20,80.85,80.16,83.98,10.0,37.34,131.85,16.630705390740516,0.09999999999999964,2,Anxious Overloaded
6.37,45,6.51,30,134.74,83.78,75.37,10.0,29.83,209.74,13.152276293068716,1.4900000000000002,0,High-Screen Low-Sleep
9.43,65,5.32,28,165.33,69.74,75.87,10.0,17.8,258.33000000000004,7.395546128590079,2.6799999999999997,3,Balanced Users
7.28,57,7.05,30,120.38,83.46,82.53,10.0,34.38,207.38,11.464285712710948,0.9500000000000002,1,Healthy & Focused
11.64,90,6.74,58,264.79,62.85,83.62,10.0,29.2,412.79,5.399484535618601,1.2599999999999998,3,Balanced Users
7.79,57,5.78,26,129.06,69.67,78.49,10.0,27.6,212.06,8.943517328762065,2.2199999999999998,0,High-Screen Low-Sleep
7.38,58,6.58,35,175.06,74.52,74.2,10.0,25.0,268.06,10.097560974241523,1.42,0,High-Screen Low-Sleep
6.38,52,6.04,32,147.89,79.71,79.89,10.0,33.18,231.89,12.493730405565245,1.96,0,High-Screen Low-Sleep
7.27,68,6.64,15,100.83,75.53,82.16,10.0,30.13,183.82999999999998,10.389270975187172,1.3600000000000003,0,High-Screen Low-Sleep
6.7,46,7.29,24,120.27,84.49,83.51,10.0,39.55,190.26999999999998,12.610447759311873,0.71,1,Healthy & Focused
8.42,73,8.4,31,212.56,85.11,87.86,10.0,39.97,316.56,10.108076008300703,-0.40000000000000036,1,Healthy & Focused
8.91,76,5.01,35,157.75,75.2,82.49,10.0,14.43,268.75,8.439955105674528,2.99,3,Balanced Users
5.43,39,9.06,12,100.06,95.36,83.48,10.0,41.99,151.06,17.56169428774186,-1.0600000000000005,2,Anxious Overloaded
4.34,35,4.16,28,104.95,81.72,73.49,10.0,28.42,167.95,18.82949308321901,3.84,0,High-Screen Low-Sleep
3.33,24,6.32,17,93.38,79.9,75.88,10.0,34.51,134.38,23.993993986788592,1.6799999999999997,2,Anxious Overloaded
8.02,65,7.21,31,160.79,85.2,85.23,10.0,30.72,256.78999999999996,10.623441395184111,0.79,1,Healthy & Focused
4.79,45,6.84,13,82.73,81.06,89.54,10.0,35.81,140.73000000000002,16.922755737594414,1.1600000000000001,2,Anxious Overloaded
2.69,24,5.75,18,99.25,90.67,78.28,10.0,30.11,141.25,33.706319690072,2.25,2,Anxious Overloaded
7.78,64,6.25,50,215.49,84.81,77.7,10.0,28.04,329.49,10.9010282762338,1.75,3,Balanced Users
11.99,93,5.91,43,281.07,70.13,84.47,10.0,27.97,417.07,5.849040866901664,2.09,3,Balanced Users
6.99,48,5.79,36,149.3,70.13,81.62,10.0,29.04,233.3,10.032904147348654,2.21,0,High-Screen Low-Sleep
8.68,68,7.52,33,157.97,73.09,84.59,10.0,37.83,258.97,8.420506911472293,0.4800000000000004,1,Healthy & Focused
7.16,63,6.93,19,125.52,86.14,75.81,10.0,35.07,207.51999999999998,12.030726255302971,1.0700000000000003,0,High-Screen Low-Sleep
8.84,65,7.58,48,198.15,77.88,77.21,10.0,35.53,311.15,8.80995475013462,0.41999999999999993,3,Balanced Users
7.53,55,7.48,29,177.74,83.36,80.25,10.0,33.11,261.74,11.070385124691848,0.5199999999999996,1,Healthy & Focused
7.64,57,7.26,28,115.42,80.62,79.66,10.0,35.33,200.42000000000002,10.552356019561211,0.7400000000000002,1,Healthy & Focused
5.66,43,5.51,31,150.5,78.64,77.39,10.0,32.61,224.5,13.893992930407421,2.49,0,High-Screen Low-Sleep
8.98,65,5.83,27,158.72,72.12,71.81,10.0,21.29,250.72,8.031180399996527,2.17,0,High-Screen Low-Sleep
6.65,48,7.4,26,128.13,85.78,87.45,10.0,34.77,202.13,12.899248118361015,0.5999999999999996,1,Healthy & Focused
5.49,47,7.23,19,122.76,86.26,88.06,10.0,38.84,188.76,15.712204004424006,0.7699999999999996,2,Anxious Overloaded
8.07,58,6.47,51,229.4,75.52,69.39,10.0,27.13,338.4,9.358116479633441,1.5300000000000002,3,Balanced Users
5.2,33,6.64,45,202.56,88.29,84.8,10.0,37.68,280.56,16.978846150580992,1.3600000000000003,1,Healthy & Focused
7.06,53,8.03,35,166.39,81.31,79.24,10.0,30.68,254.39,11.516997165507508,-0.02999999999999936,1,Healthy & Focused
6.98,59,5.79,30,141.12,73.36,83.51,10.0,33.78,230.12,10.510028651789394,2.21,0,High-Screen Low-Sleep
9.17,72,7.16,50,208.64,72.17,80.49,10.0,25.6,330.64,7.87022900677533,0.8399999999999999,3,Balanced Users
7.95,61,6.26,38,193.57,71.72,79.43,10.0,25.74,292.57,9.021383646663976,1.7400000000000002,3,Balanced Users
6.95,55,6.24,21,136.33,77.22,79.28,10.0,26.88,212.33,11.110791365307799,1.7599999999999998,0,High-Screen Low-Sleep
8.64,60,7.82,49,235.2,84.53,87.78,10.0,42.59,344.2,9.783564813682457,0.17999999999999972,1,Healthy & Focused
9.78,80,7.49,52,212.29,71.39,75.24,10.0,26.95,344.28999999999996,7.2995910012986105,0.5099999999999998,3,Balanced Users
8.12,66,7.48,31,185.36,79.66,84.9,10.0,30.75,282.36,9.810344826378037,0.5199999999999996,1,Healthy & Focused
7.02,54,8.07,31,167.41,78.81,88.85,10.0,39.79,252.41,11.22649572489651,-0.07000000000000028,1,Healthy & Focused
4.38,40,6.53,22,104.55,83.0,84.89,10.0,38.35,166.55,18.949771685171285,1.4699999999999998,2,Anxious Overloaded
4.87,33,7.32,25,127.43,77.35,94.14,10.0,38.3,185.43,15.882956875588713,0.6799999999999997,2,Anxious Overloaded
6.39,56,6.13,18,115.66,78.37,77.68,10.0,32.43,189.66,12.26447574142966,1.87,0,High-Screen Low-Sleep
5.78,47,6.89,26,104.65,81.25,86.82,10.0,32.91,177.65,14.057093423173512,1.1100000000000003,2,Anxious Overloaded
6.63,51,6.34,32,106.14,82.14,80.39,10.0,29.53,189.14,12.389140269624564,1.6600000000000001,0,High-Screen Low-Sleep
7.11,56,6.62,33,162.56,80.12,86.69,10.0,26.33,251.56,11.268635722747028,1.38,1,Healthy & Focused
8.06,63,7.21,34,192.62,72.32,81.18,10.0,26.06,289.62,8.972704713526959,0.79,1,Healthy & Focused
6.86,60,5.52,23,157.77,82.74,76.47,10.0,33.26,240.77,12.061224488037722,2.4800000000000004,0,High-Screen Low-Sleep
7.97,58,9.01,44,217.67,83.13,90.92,10.0,44.55,319.66999999999996,10.43036386318314,-1.0099999999999998,1,Healthy & Focused
7.13,53,5.29,35,149.54,77.32,75.64,10.0,25.14,237.54,10.84431977407513,2.71,0,High-Screen Low-Sleep
3.05,29,5.04,19,84.09,83.94,71.62,10.0,35.2,132.09,27.521311466386454,2.96,2,Anxious Overloaded
5.12,37,7.89,14,74.8,82.95,81.95,10.0,38.42,125.8,16.201171871835708,0.11000000000000032,2,Anxious Overloaded
6.71,58,7.45,22,129.34,82.57,85.84,10.0,35.44,209.34,12.305514156139267,0.5499999999999998,1,Healthy & Focused
4.58,45,7.25,17,117.06,87.71,89.51,10.0,40.49,179.06,19.150655017652692,0.75,2,Anxious Overloaded
8.2,63,7.25,43,197.67,69.37,81.77,10.0,28.71,303.66999999999996,8.459756096529299,0.75,3,Balanced Users
10.06,83,6.49,45,202.47,70.15,86.19,10.0,25.06,330.47,6.97316103310406,1.5099999999999998,3,Balanced Users
9.44,69,5.42,31,196.04,70.7,70.79,10.0,23.66,296.03999999999996,7.489406778867648,2.58,3,Balanced Users
6.57,56,6.59,26,92.5,81.32,79.42,10.0,32.15,174.5,12.377473361890793,1.4100000000000001,0,High-Screen Low-Sleep
9.98,80,5.69,42,198.9,77.38,76.62,10.0,24.75,320.9,7.75350701325115,2.3099999999999996,3,Balanced Users
7.3,60,7.67,42,179.96,76.89,81.77,10.0,36.07,281.96000000000004,10.532876710885908,0.33000000000000007,1,Healthy & Focused
6.33,47,6.32,23,150.1,77.51,80.57,10.0,32.04,220.1,12.24486571686495,1.6799999999999997,0,High-Screen Low-Sleep
5.77,37,5.51,20,136.26,76.91,82.2,10.0,26.62,193.26,13.329289425766154,2.49,0,High-Screen Low-Sleep
6.4,53,6.11,26,135.79,75.43,77.74,10.0,24.83,214.79,11.785937498158448,1.8899999999999997,0,High-Screen Low-Sleep
6.22,39,7.0,28,130.91,79.81,82.5,10.0,34.15,197.91,12.831189708548042,1.0,1,Healthy & Focused
7.34,57,5.82,35,134.35,80.82,79.18,10.0,27.36,226.35,11.010899181061184,2.1799999999999997,0,High-Screen Low-Sleep
7.32,63,5.51,38,174.71,71.12,73.49,10.0,23.71,275.71000000000004,9.715846993208217,2.49,3,Balanced Users
7.01,57,6.79,30,159.76,81.71,80.35,10.0,31.85,246.76,11.656205419164593,1.21,1,Healthy & Focused
7.87,72,6.79,30,180.11,69.33,79.87,10.0,36.02,282.11,8.809402794306301,1.21,3,Balanced Users
9.38,80,5.89,42,181.23,70.21,77.94,10.0,18.85,303.23,7.4850746260676875,2.1100000000000003,3,Balanced Users
4.03,32,6.78,31,117.55,93.87,81.98,10.0,39.21,180.55,23.292803964443472,1.2199999999999998,2,Anxious Overloaded
1.89,14,4.76,3,25.37,84.37,76.94,10.0,31.85,42.370000000000005,44.64021161659248,3.24,2,Anxious Overloaded
8.87,63,4.81,40,160.36,60.88,83.31,10.0,20.74,263.36,6.863585117602753,3.1900000000000004,3,Balanced Users
4.27,29,5.64,25,110.4,72.75,73.59,10.0,30.24,164.4,17.037470722005278,2.3600000000000003,0,High-Screen Low-Sleep
6.55,49,6.24,24,125.8,79.56,76.79,10.0,33.63,198.8,12.146564883641746,1.7599999999999998,0,High-Screen Low-Sleep
4.66,27,6.87,23,129.65,87.5,95.49,10.0,35.73,179.65,18.776824030305402,1.13,2,Anxious Overloaded
3.4,27,8.27,16,89.83,91.63,79.85,10.0,41.55,132.82999999999998,26.94999999207353,-0.2699999999999996,2,Anxious Overloaded
8.08,63,7.53,40,190.25,79.73,75.12,10.0,31.9,293.25,9.867574256204508,0.46999999999999975,1,Healthy & Focused
8.52,59,6.31,27,137.91,81.39,83.99,10.0,31.94,223.91,9.552816900287228,1.6900000000000004,0,High-Screen Low-Sleep
5.85,48,6.48,28,159.14,78.56,69.92,10.0,35.79,235.14,13.429059826764265,1.5199999999999996,0,High-Screen Low-Sleep
1.82,18,5.3,8,46.01,91.43,78.65,10.0,39.13,72.00999999999999,50.23626370866139,2.7,2,Anxious Overloaded
5.91,48,6.48,22,112.98,72.98,91.8,10.0,33.62,182.98000000000002,12.348561757639837,1.5199999999999996,0,High-Screen Low-Sleep
7.78,60,6.15,22,167.76,72.22,71.79,10.0,22.74,249.76,9.282776348421237,1.8499999999999996,0,High-Screen Low-Sleep
4.04,35,6.89,8,31.6,76.65,73.34,10.0,32.38,74.6,18.972772272531493,1.1100000000000003,2,Anxious Overloaded
7.37,62,5.51,28,166.96,74.91,70.74,10.0,22.17,256.96000000000004,10.164179103098482,2.49,0,High-Screen Low-Sleep
6.97,57,7.12,17,115.48,80.08,86.81,10.0,36.84,189.48000000000002,11.489239596629952,0.8799999999999999,1,Healthy & Focused
7.24,59,6.37,12,106.35,78.57,78.4,10.0,26.17,177.35,10.852209943252456,1.63,0,High-Screen Low-Sleep
5.05,46,6.98,21,139.51,79.22,85.05,10.0,34.63,206.51,15.687128709764925,1.0199999999999996,2,Anxious Overloaded
9.39,72,7.33,32,178.38,74.92,88.63,10.0,33.89,282.38,7.978700744624206,0.6699999999999999,1,Healthy & Focused
6.68,63,6.02,47,186.35,71.18,87.87,10.0,29.94,296.35,10.65568862115933,1.9800000000000004,3,Balanced Users
6.95,52,6.77,23,129.78,86.46,80.14,10.0,34.86,204.78,12.440287767994201,1.2300000000000004,0,High-Screen Low-Sleep
5.13,41,6.52,12,56.58,81.25,70.58,10.0,32.83,109.58,15.838206624592942,1.4800000000000004,2,Anxious Overloaded
6.11,45,6.62,20,94.89,78.56,77.55,10.0,36.49,159.89,12.857610472527396,1.38,0,High-Screen Low-Sleep
5.23,42,5.57,30,146.91,88.63,76.56,10.0,31.52,218.91,16.946462711864918,2.4299999999999997,0,High-Screen Low-Sleep
6.65,44,6.53,26,135.06,73.54,79.51,10.0,28.73,205.06,11.058646614878398,1.4699999999999998,0,High-Screen Low-Sleep
10.42,80,7.1,34,202.44,67.72,79.88,10.0,22.85,316.44,6.499040306478019,0.9000000000000004,3,Balanced Users
4.26,28,8.24,26,94.18,82.49,90.51,10.0,43.19,148.18,19.36384976071271,-0.2400000000000002,2,Anxious Overloaded
3.77,30,7.65,27,94.28,87.42,90.1,10.0,34.76,151.28,23.188328906316094,0.34999999999999964,2,Anxious Overloaded
9.94,84,9.08,40,242.31,80.44,83.27,10.0,34.67,366.31,8.092555331177811,-1.08,1,Healthy & Focused
6.58,55,5.58,31,181.66,81.69,83.62,10.0,28.92,267.65999999999997,12.414893615134513,2.42,0,High-Screen Low-Sleep
5.66,33,7.55,20,108.11,96.63,85.08,10.0,36.35,161.11,17.072438159527838,0.4500000000000002,2,Anxious Overloaded
9.08,82,6.72,25,150.89,64.03,81.25,10.0,23.35,257.89,7.0517621137608195,1.2800000000000002,3,Balanced Users
5.79,47,9.13,24,109.16,89.72,90.97,10.0,47.35,180.16,15.495682208031834,-1.1300000000000008,1,Healthy & Focused
10.65,81,5.53,42,231.5,66.97,77.56,10.0,20.18,354.5,6.288262910207674,2.4699999999999998,3,Balanced Users
8.36,67,5.49,40,146.56,71.34,88.83,10.0,26.23,253.56,8.533492821945755,2.51,3,Balanced Users
6.02,49,5.78,25,97.79,76.41,72.74,10.0,28.25,171.79000000000002,12.692691027791913,2.2199999999999998,0,High-Screen Low-Sleep
11.31,87,3.95,50,247.92,60.73,71.19,10.0,11.0,384.91999999999996,5.369584438075191,4.05,3,Balanced Users
5.79,47,5.87,29,120.1,88.58,79.1,10.0,35.43,196.1,15.298791016355993,2.13,0,High-Screen Low-Sleep
8.48,64,5.59,41,179.15,78.42,80.39,10.0,25.69,284.15,9.247641508343438,2.41,3,Balanced Users
7.6,58,6.68,24,136.82,78.28,87.42,10.0,27.86,218.82,10.299999998644738,1.3200000000000003,1,Healthy & Focused
9.6,73,6.91,34,194.76,81.37,80.45,10.0,33.78,301.76,8.476041665783747,1.0899999999999999,3,Balanced Users
10.12,73,8.75,37,184.86,69.69,77.31,10.0,31.63,294.86,6.886363635683166,-0.75,1,Healthy & Focused
7.06,57,7.64,39,175.05,74.5,86.58,10.0,32.27,271.05,10.552407930516656,0.3600000000000003,1,Healthy & Focused
5.49,46,5.81,29,146.41,69.74,82.95,10.0,25.31,221.41,12.70309653684825,2.1900000000000004,0,High-Screen Low-Sleep
7.92,65,5.42,14,110.93,71.51,69.29,10.0,23.87,189.93,9.029040402900375,2.58,0,High-Screen Low-Sleep
5.64,49,7.09,14,90.65,83.7,82.65,10.0,35.85,153.65,14.840425529283614,0.9100000000000001,2,Anxious Overloaded
11.03,89,4.92,36,186.67,68.29,68.77,10.0,20.29,311.66999999999996,6.191296463627263,3.08,3,Balanced Users
7.27,55,8.7,26,133.23,83.6,81.85,10.0,37.21,214.23,11.499312240509035,-0.6999999999999993,1,Healthy & Focused
6.27,54,7.92,35,129.15,76.24,79.16,10.0,32.0,218.15,12.15948963123453,0.08000000000000007,1,Healthy & Focused
7.37,52,5.94,15,111.27,81.15,84.07,10.0,33.15,178.26999999999998,11.010854815330957,2.0599999999999996,0,High-Screen Low-Sleep
5.06,35,8.12,22,76.07,89.8,78.55,10.0,40.31,133.07,17.74703556961521,-0.11999999999999922,2,Anxious Overloaded
9.4,80,6.36,52,203.64,64.46,83.73,10.0,26.06,335.64,6.8574468077811215,1.6399999999999997,3,Balanced Users
5.69,50,7.99,22,121.49,86.16,76.78,10.0,37.35,193.49,15.142355006126122,0.009999999999999787,1,Healthy & Focused
4.91,41,4.59,18,81.38,73.42,79.47,10.0,27.23,140.38,14.953156819765141,3.41,0,High-Screen Low-Sleep
8.07,69,5.78,37,174.84,73.43,74.58,10.0,27.63,280.84000000000003,9.099132588711385,2.2199999999999998,3,Balanced Users
9.37,70,6.51,37,180.4,76.94,78.18,10.0,28.23,287.4,8.211312699230383,1.4900000000000002,3,Balanced Users
8.44,69,6.56,33,169.05,76.69,82.82,10.0,28.43,271.05,9.086492889918663,1.4400000000000004,1,Healthy & Focused
8.99,71,5.96,49,239.04,69.68,80.54,10.0,27.77,359.03999999999996,7.750834259427049,2.04,3,Balanced Users
5.49,48,7.25,18,155.43,83.55,88.59,10.0,31.02,221.43,15.218579232200621,0.75,1,Healthy & Focused
4.16,32,5.22,13,48.3,74.47,79.22,10.0,35.87,93.3,17.901442303389075,2.7800000000000002,2,Anxious Overloaded
6.35,53,6.64,30,157.79,79.55,78.47,10.0,29.45,240.79,12.527559053145266,1.3600000000000003,0,High-Screen Low-Sleep
6.5,56,7.12,30,102.02,86.83,83.44,10.0,35.16,188.01999999999998,13.35846153640639,0.8799999999999999,1,Healthy & Focused
9.66,73,7.35,42,227.35,72.76,83.12,10.0,28.27,342.35,7.532091096528769,0.6500000000000004,3,Balanced Users
8.11,64,5.15,41,216.5,71.46,76.2,10.0,25.03,321.5,8.81134401864225,2.8499999999999996,3,Balanced Users
11.33,78,8.03,37,210.41,77.79,84.22,10.0,31.05,325.40999999999997,6.865842894363121,-0.02999999999999936,1,Healthy & Focused
5.71,46,6.9,27,150.5,78.82,83.11,10.0,32.3,223.5,13.803852887249763,1.0999999999999996,1,Healthy & Focused
8.86,73,5.6,38,194.11,76.72,74.57,10.0,24.15,305.11,8.659142211212286,2.4000000000000004,3,Balanced Users
7.11,58,8.36,37,165.94,80.58,77.54,10.0,35.0,260.94,11.333333331739333,-0.35999999999999943,1,Healthy & Focused
7.54,50,6.64,34,168.5,68.32,87.85,10.0,30.08,252.5,9.061007956357955,1.3600000000000003,1,Healthy & Focused
10.06,78,7.92,38,222.92,72.86,84.57,10.0,28.84,338.91999999999996,7.242544730890403,0.08000000000000007,3,Balanced Users
8.08,71,8.97,37,201.03,81.96,78.91,10.0,37.36,309.03,10.143564355180251,-0.9700000000000006,1,Healthy & Focused
9.15,67,8.61,45,227.13,72.97,79.32,10.0,34.85,339.13,7.974863387106572,-0.6099999999999994,1,Healthy & Focused
6.27,56,6.2,27,124.79,84.49,86.84,10.0,31.54,207.79000000000002,13.475279104708887,1.7999999999999998,0,High-Screen Low-Sleep
5.32,47,7.67,24,110.45,84.23,84.18,10.0,35.7,181.45,15.83270676394122,0.33000000000000007,2,Anxious Overloaded
4.91,34,7.27,2,57.18,83.84,80.84,10.0,39.65,93.18,17.075356412000946,0.7300000000000004,2,Anxious Overloaded
3.07,18,8.14,21,79.84,93.43,87.5,10.0,45.16,118.84,30.433224745787225,-0.14000000000000057,2,Anxious Overloaded
11.11,90,5.34,51,250.52,73.28,72.44,10.0,20.4,391.52,6.595859585364909,2.66,3,Balanced Users
4.79,34,7.32,26,98.8,84.96,90.5,10.0,36.82,158.8,17.736951979595624,0.6799999999999997,2,Anxious Overloaded
6.56,52,7.77,36,171.44,78.57,89.45,10.0,31.38,259.44,11.97713414451568,0.23000000000000043,1,Healthy & Focused
6.45,49,4.39,30,125.35,67.02,74.36,10.0,19.33,204.35,10.390697672807642,3.6100000000000003,0,High-Screen Low-Sleep
7.61,52,5.08,37,176.85,71.5,74.07,10.0,19.77,265.85,9.395532193246316,2.92,0,High-Screen Low-Sleep
8.63,57,4.05,36,150.67,67.76,62.5,10.0,13.94,243.67,7.851680184489956,3.95,0,High-Screen Low-Sleep
8.72,70,6.18,39,182.43,75.45,71.9,10.0,22.27,291.43,8.652522934787555,1.8200000000000003,3,Balanced Users
5.83,43,7.36,22,117.28,81.33,76.07,10.0,36.49,182.28,13.95025728748709,0.6399999999999997,2,Anxious Overloaded
7.57,64,6.59,34,147.78,74.98,79.08,10.0,29.21,245.78,9.904887713354704,1.4100000000000001,0,High-Screen Low-Sleep
6.5,57,8.45,29,132.61,83.62,77.97,10.0,37.8,218.61,12.864615382636213,-0.4499999999999993,1,Healthy & Focused
10.21,80,4.84,41,239.29,75.18,74.29,10.0,19.42,360.28999999999996,7.363369245116222,3.16,3,Balanced Users
7.98,62,4.46,24,154.52,74.66,78.86,10.0,22.16,240.52,9.35588972313836,3.54,0,High-Screen Low-Sleep
8.47,70,6.43,27,129.67,75.63,83.34,10.0,30.28,226.67,8.929161746289354,1.5700000000000003,0,High-Screen Low-Sleep
8.33,59,6.96,46,227.33,74.26,70.63,10.0,23.72,332.33000000000004,8.914765905292345,1.04,3,Balanced Users
7.36,61,4.02,23,115.84,69.06,69.19,10.0,17.47,199.84,9.383152172638159,3.9800000000000004,0,High-Screen Low-Sleep
4.41,38,6.39,30,113.22,81.27,85.41,10.0,31.06,181.22,18.42857142439261,1.6100000000000003,2,Anxious Overloaded
7.8,52,4.93,33,148.7,78.05,81.31,10.0,25.3,233.7,10.006410255127383,3.0700000000000003,0,High-Screen Low-Sleep
5.7,41,7.3,19,127.55,82.1,77.99,10.0,32.49,187.55,14.403508769402892,0.7000000000000002,2,Anxious Overloaded
5.94,43,6.94,26,133.62,75.25,77.82,10.0,33.89,202.62,12.668350166217449,1.0599999999999996,0,High-Screen Low-Sleep
8.17,65,5.37,28,164.6,83.24,75.69,10.0,32.11,257.6,10.188494490797002,2.63,0,High-Screen Low-Sleep
9.48,78,5.88,33,175.49,74.41,67.58,10.0,19.05,286.49,7.849156117315489,2.12,3,Balanced Users
7.04,63,5.23,23,127.18,69.34,80.02,10.0,25.96,213.18,9.84943181678275,2.7699999999999996,0,High-Screen Low-Sleep
10.4,80,7.65,32,193.54,75.04,86.92,10.0,31.95,305.53999999999996,7.215384614690828,0.34999999999999964,1,Healthy & Focused
7.48,65,5.32,30,155.1,84.19,72.56,10.0,22.79,250.1,11.255347592078161,2.6799999999999997,0,High-Screen Low-Sleep
12.2,99,7.1,44,234.8,64.26,77.2,10.0,19.75,377.8,5.26721311432236,0.9000000000000004,3,Balanced Users
8.13,71,5.86,23,191.21,80.35,71.01,10.0,22.2,285.21000000000004,9.883148830272674,2.1399999999999997,0,High-Screen Low-Sleep
3.48,29,5.55,33,117.67,91.14,74.11,10.0,34.77,179.67000000000002,26.18965516488803,2.45,2,Anxious Overloaded
8.51,62,6.37,37,161.24,72.59,74.15,10.0,28.13,260.24,8.529964746353706,1.63,3,Balanced Users
7.76,55,5.26,32,170.19,73.6,82.66,10.0,25.31,257.19,9.484536081251992,2.74,0,High-Screen Low-Sleep
9.58,68,5.84,43,216.16,67.33,74.58,10.0,18.38,327.15999999999997,7.028183715341526,2.16,3,Balanced Users
